,day,CP Price,BAYC Price
458,2018-04-04 00:00:00.000,0.13999999999999901,
459,2018-04-05 00:00:00.000,0.10999999999999902,
460,2018-04-06 00:00:00.000,0.11333333333333301,
461,2018-04-07 00:00:00.000,0.11333333333333301,
462,2018-04-08 00:00:00.000,0.123333333333333,
463,2018-04-09 00:00:00.000,0.123333333333333,
464,2018-04-10 00:00:00.000,0.12499999999999901,
465,2018-04-11 00:00:00.000,0.14499999999999902,
466,2018-04-12 00:00:00.000,0.13999999999999901,
467,2018-04-13 00:00:00.000,0.13999999999999901,
468,2018-04-14 00:00:00.000,0.114999999999999,
469,2018-04-15 00:00:00.000,0.08999999999999901,
470,2018-04-16 00:00:00.000,0.11999999999999901,
471,2018-04-17 00:00:00.000,0.11333333333333301,
472,2018-04-18 00:00:00.000,0.12499999999999901,
473,2018-04-19 00:00:00.000,0.12499999999999901,
474,2018-04-20 00:00:00.000,0.099999999999999,
475,2018-04-21 00:00:00.000,0.12499999999999901,
476,2018-04-22 00:00:00.000,0.12499999999999901,
477,2018-04-23 00:00:00.000,0.12499999999999901,
478,2018-04-24 00:00:00.000,0.169999999999999,
479,2018-04-25 00:00:00.000,0.13999999999999901,
480,2018-04-26 00:00:00.000,0.13999999999999901,
481,2018-04-27 00:00:00.000,0.13999999999999901,
482,2018-04-28 00:00:00.000,0.099999999999999,
483,2018-04-29 00:00:00.000,0.10999999999999902,
484,2018-04-30 00:00:00.000,0.10999999999999902,
485,2018-05-01 00:00:00.000,0.099999999999999,
486,2018-05-02 00:00:00.000,0.099999999999999,
487,2018-05-03 00:00:00.000,0.099999999999999,
488,2018-05-04 00:00:00.000,0.099999999999999,
489,2018-05-05 00:00:00.000,0.09249999999999901,
490,2018-05-06 00:00:00.000,0.07499999999999901,
491,2018-05-07 00:00:00.000,0.07499999999999901,
492,2018-05-08 00:00:00.000,0.07499999999999901,
501,2018-05-17 00:00:00.000,0.099999999999999,
502,2018-05-18 00:00:00.000,0.099999999999999,
503,2018-05-19 00:00:00.000,0.08749999999999901,
504,2018-05-20 00:00:00.000,0.08749999999999901,
505,2018-05-21 00:00:00.000,0.07499999999999801,
506,2018-05-22 00:00:00.000,0.07499999999999801,
509,2018-05-25 00:00:00.000,0.09999999999999801,
510,2018-05-26 00:00:00.000,0.099999999999999,
511,2018-05-27 00:00:00.000,0.099999999999999,
512,2018-05-28 00:00:00.000,0.08333333333333301,
513,2018-05-29 00:00:00.000,0.066666666666666,
514,2018-05-30 00:00:00.000,0.049999999999999004,
515,2018-05-31 00:00:00.000,0.049999999999999004,
516,2018-06-01 00:00:00.000,0.049999999999999004,
517,2018-06-02 00:00:00.000,0.049999999999999004,
518,2018-06-03 00:00:00.000,0.07499999999999901,
519,2018-06-04 00:00:00.000,0.099999999999999,
520,2018-06-05 00:00:00.000,0.099999999999999,
521,2018-06-06 00:00:00.000,0.084999999999999,
522,2018-06-07 00:00:00.000,0.059999999999999006,
523,2018-06-08 00:00:00.000,0.056666666666666005,
524,2018-06-09 00:00:00.000,0.056666666666666005,
525,2018-06-10 00:00:00.000,0.049999999999999004,
526,2018-06-11 00:00:00.000,0.049999999999999004,
527,2018-06-12 00:00:00.000,0.049999999999999004,
528,2018-06-13 00:00:00.000,0.049999999999999004,
529,2018-06-14 00:00:00.000,0.049999999999999004,
530,2018-06-15 00:00:00.000,0.049999999999999004,
531,2018-06-16 00:00:00.000,0.049999999999999004,
532,2018-06-17 00:00:00.000,0.066666666666666,
533,2018-06-18 00:00:00.000,0.07499999999999901,
534,2018-06-19 00:00:00.000,0.099999999999999,
535,2018-06-20 00:00:00.000,0.099999999999999,
543,2018-06-28 00:00:00.000,0.199999999999999,
544,2018-06-29 00:00:00.000,0.199999999999999,
545,2018-06-30 00:00:00.000,0.199999999999999,
546,2018-07-01 00:00:00.000,0.199999999999999,
549,2018-07-04 00:00:00.000,0.099999999999999,
550,2018-07-05 00:00:00.000,0.099999999999999,
551,2018-07-06 00:00:00.000,0.099999999999999,
552,2018-07-07 00:00:00.000,0.099999999999999,
562,2018-07-17 00:00:00.000,0.189999999999999,
563,2018-07-18 00:00:00.000,0.14499999999999902,
564,2018-07-19 00:00:00.000,0.14499999999999902,
565,2018-07-20 00:00:00.000,0.159999999999999,
566,2018-07-21 00:00:00.000,0.14499999999999902,
567,2018-07-22 00:00:00.000,0.189999999999999,
568,2018-07-23 00:00:00.000,0.14499999999999902,
569,2018-07-24 00:00:00.000,0.099999999999999,
570,2018-07-25 00:00:00.000,0.159999999999999,
571,2018-07-26 00:00:00.000,0.146666666666666,
572,2018-07-27 00:00:00.000,0.146666666666666,
573,2018-07-28 00:00:00.000,0.146666666666666,
574,2018-07-29 00:00:00.000,0.10999999999999902,
575,2018-07-30 00:00:00.000,0.099999999999999,
576,2018-07-31 00:00:00.000,0.10999999999999902,
577,2018-08-01 00:00:00.000,0.10999999999999902,
578,2018-08-02 00:00:00.000,0.10499999999999901,
579,2018-08-03 00:00:00.000,0.10333333333333301,
580,2018-08-04 00:00:00.000,0.099999999999999,
581,2018-08-05 00:00:00.000,0.099999999999999,
582,2018-08-06 00:00:00.000,0.049999999999999004,
583,2018-08-07 00:00:00.000,0.049999999999999004,
584,2018-08-08 00:00:00.000,0.049999999999999004,
585,2018-08-09 00:00:00.000,0.049999999999999004,
586,2018-08-10 00:00:00.000,0.13999999999999901,
587,2018-08-11 00:00:00.000,0.17999999999999902,
588,2018-08-12 00:00:00.000,0.17999999999999902,
589,2018-08-13 00:00:00.000,0.13999999999999901,
590,2018-08-14 00:00:00.000,0.9999999999999991,
591,2018-08-15 00:00:00.000,0.6999999999999991,
592,2018-08-16 00:00:00.000,0.549999999999999,
593,2018-08-17 00:00:00.000,0.549999999999999,
594,2018-08-18 00:00:00.000,0.099999999999999,
595,2018-08-19 00:00:00.000,0.099999999999999,
596,2018-08-20 00:00:00.000,0.099999999999999,
597,2018-08-21 00:00:00.000,0.09999999999999801,
598,2018-08-22 00:00:00.000,0.09999999999999801,
599,2018-08-23 00:00:00.000,0.09999999999999801,
600,2018-08-24 00:00:00.000,0.09999999999999801,
601,2018-08-25 00:00:00.000,0.09999999999999801,
602,2018-08-26 00:00:00.000,0.109999999999998,
603,2018-08-27 00:00:00.000,0.10499999999999901,
604,2018-08-28 00:00:00.000,0.10999999999999902,
605,2018-08-29 00:00:00.000,0.10999999999999902,
606,2018-08-30 00:00:00.000,0.10999999999999902,
607,2018-08-31 00:00:00.000,0.11999999999999801,
608,2018-09-01 00:00:00.000,0.09999999999999801,
609,2018-09-02 00:00:00.000,0.099999999999999,
610,2018-09-03 00:00:00.000,0.099999999999999,
611,2018-09-04 00:00:00.000,0.099999999999999,
612,2018-09-05 00:00:00.000,0.09999999999999801,
614,2018-09-07 00:00:00.000,0.09999999999999801,
615,2018-09-08 00:00:00.000,0.09999999999999801,
616,2018-09-09 00:00:00.000,0.09999999999999801,
